Customer ID,Last Used Platform,Is Blocked,Created At,Language,Outstanding Amount,Loyalty Points,Number of employees,Number of Employees
3984733,WEB,0,2021-07-22T11:47:29.000Z,en,0,0,1.0,
3984829,WEB,0,2021-07-22T12:08:38.000Z,en,0,0,5.0,
3984842,WEB,0,2021-07-22T12:11:18.000Z,en,0,0,3.0,
3984861,WEB,0,2021-07-22T12:15:25.000Z,en,0,2,2.0,
3985074,WEB,0,2021-07-22T13:00:45.000Z,en,0,0,2.0,
3985085,WEB,0,2021-07-22T13:02:07.000Z,en,0,0,6.0,
3985126,WEB,0,2021-07-22T13:09:00.000Z,en,0,5,2.0,
3985245,WEB,0,2021-07-22T13:34:40.000Z,en,0,0,2.0,
3985349,WEB,0,2021-07-22T13:51:45.000Z,en,0,57,3.0,
3985435,WEB,0,2021-07-22T14:05:07.000Z,en,0,7,3.0,
3985437,WEB,0,2021-07-22T14:05:20.000Z,en,0,41,2.0,
3985454,WEB,0,2021-07-22T14:08:05.000Z,en,0,7,2.0,
3985557,WEB,0,2021-07-22T14:26:18.000Z,en,0,0,1.0,
3985674,WEB,0,2021-07-22T14:46:00.000Z,en,0,0,2.0,
3985916,WEB,0,2021-07-22T15:31:05.000Z,en,0,0,,
3986017,WEB,0,2021-07-22T15:50:47.000Z,en,0,58,3.0,
3986111,WEB,0,2021-07-22T16:08:10.000Z,en,0,15,3.0,
3986118,WEB,0,2021-07-22T16:09:36.000Z,en,0,0,3.0,
3986302,WEB,0,2021-07-22T16:47:27.000Z,en,0,1037,8.0,
3986374,WEB,0,2021-07-22T17:03:35.000Z,en,0,32,4.0,
3986448,WEB,0,2021-07-22T17:22:53.000Z,en,0,0,,
3986566,WEB,0,2021-07-22T17:43:57.000Z,en,0,0,3.0,
3986996,WEB,0,2021-07-22T19:42:38.000Z,en,0,52,2.0,
3988561,WEB,0,2021-07-23T06:57:26.000Z,en,0,0,,
3988674,WEB,0,2021-07-23T07:25:22.000Z,en,0,0,3.0,
3988725,WEB,0,2021-07-23T07:38:14.000Z,en,0,0,5.0,
3988879,WEB,0,2021-07-23T08:15:50.000Z,en,0,0,2.0,
3989069,WEB,0,2021-07-23T08:59:15.000Z,en,0,0,2.0,
3989083,WEB,0,2021-07-23T09:02:33.000Z,en,0,0,3.0,
3989091,WEB,0,2021-07-23T09:04:02.000Z,en,0,2,5.0,
3989137,WEB,0,2021-07-23T09:13:04.000Z,en,0,0,1.0,
3989139,WEB,0,2021-07-23T09:13:39.000Z,en,0,0,5.0,
3989168,WEB,0,2021-07-23T09:21:01.000Z,en,0,16,2.0,
3989230,WEB,0,2021-07-23T09:34:59.000Z,en,0,6,5.0,
3989243,WEB,0,2021-07-23T09:36:40.000Z,en,0,0,2.0,
3989250,WEB,0,2021-07-23T09:39:40.000Z,en,0,2,1.0,
3989300,WEB,0,2021-07-23T09:51:45.000Z,en,0,0,3.0,
3989380,WEB,0,2021-07-23T10:15:52.000Z,en,0,0,2.0,
3989392,WEB,0,2021-07-23T10:21:07.000Z,en,0,49,2.0,
3989404,WEB,0,2021-07-23T10:23:40.000Z,en,0,0,9.0,
3989527,WEB,0,2021-07-23T10:57:49.000Z,en,0,0,,
3989582,WEB,0,2021-07-23T11:14:16.000Z,en,0,196,3.0,
3989584,WEB,0,2021-07-23T11:15:10.000Z,en,0,0,2.0,
3989602,WEB,0,2021-07-23T11:19:20.000Z,en,0,0,3.0,
3989604,WEB,0,2021-07-23T11:19:35.000Z,en,0,3,3.0,
3989648,WEB,0,2021-07-23T11:30:09.000Z,en,0,0,3.0,
3989696,WEB,0,2021-07-23T11:42:14.000Z,en,0,2,2.0,
3989855,WEB,0,2021-07-23T12:20:56.000Z,en,0,0,3.0,
3990252,WEB,0,2021-07-23T13:49:06.000Z,en,0,0,,
3990265,WEB,0,2021-07-23T13:52:22.000Z,en,0,0,2.0,
3990543,WEB,0,2021-07-23T14:42:19.000Z,en,0,3,3.0,
3991018,WEB,0,2021-07-23T16:11:53.000Z,en,0,0,2.0,
3991046,WEB,0,2021-07-23T16:16:10.000Z,en,0,0,,
3991123,WEB,0,2021-07-23T16:32:56.000Z,en,0,0,,
3991135,WEB,0,2021-07-23T16:34:35.000Z,en,0,0,3.0,
3991219,WEB,0,2021-07-23T16:49:10.000Z,en,0,26,3.0,
3991249,WEB,0,2021-07-23T16:54:41.000Z,en,0,0,3.0,
3991285,WEB,0,2021-07-23T17:01:35.000Z,en,0,64,2.0,
3991359,WEB,0,2021-07-23T17:17:43.000Z,en,0,0,4.0,
3993411,WEB,0,2021-07-24T04:28:15.000Z,en,0,644,1.0,
3993594,WEB,0,2021-07-24T05:52:17.000Z,en,0,407,2.0,
3993644,WEB,0,2021-07-24T06:09:48.000Z,en,0,0,,
3993682,WEB,0,2021-07-24T06:20:13.000Z,en,0,0,2.0,
3993726,WEB,0,2021-07-24T06:29:25.000Z,en,0,14,3.0,
3993758,WEB,0,2021-07-24T06:35:56.000Z,en,0,0,3.0,
3994337,WEB,0,2021-07-24T08:40:33.000Z,en,0,0,2.0,
3994581,WEB,0,2021-07-24T09:37:26.000Z,en,0,0,5.0,
3994749,WEB,0,2021-07-24T10:12:01.000Z,en,0,0,1.0,
3994760,WEB,0,2021-07-24T10:15:07.000Z,en,0,2,3.0,
3996078,WEB,0,2021-07-24T14:21:26.000Z,en,0,0,,
3996104,WEB,0,2021-07-24T14:26:11.000Z,en,0,25,2.0,
3996592,WEB,0,2021-07-24T15:55:32.000Z,en,0,56,3.0,
3996637,WEB,0,2021-07-24T16:04:14.000Z,en,0,27,5.0,
3996739,WEB,0,2021-07-24T16:23:57.000Z,en,0,0,2.0,
3997107,WEB,0,2021-07-24T17:35:24.000Z,en,0,0,3.0,
3997165,WEB,0,2021-07-24T17:45:38.000Z,en,0,0,,
3997232,WEB,0,2021-07-24T17:59:22.000Z,en,0,0,,
3997302,WEB,0,2021-07-24T18:13:57.000Z,en,0,0,,
3997336,WEB,0,2021-07-24T18:19:41.000Z,en,0,0,3.0,
3997374,WEB,0,2021-07-24T18:28:52.000Z,en,0,16,2.0,
3997467,WEB,0,2021-07-24T18:52:47.000Z,en,0,0,2.0,
3999577,WEB,0,2021-07-25T06:59:04.000Z,en,0,6,4.0,
4001392,WEB,0,2021-07-25T13:25:12.000Z,en,0,0,2.0,
4001609,WEB,0,2021-07-25T13:57:37.000Z,en,0,0,2.0,
4001659,WEB,0,2021-07-25T14:05:10.000Z,en,0,0,3.0,
4002016,WEB,0,2021-07-25T15:07:18.000Z,en,0,335,5.0,
4002277,WEB,0,2021-07-25T16:01:12.000Z,en,0,0,2.0,
4002712,WEB,0,2021-07-25T17:31:23.000Z,en,0,53,2.0,
4002774,WEB,0,2021-07-25T17:43:36.000Z,en,0,0,2.0,
4003109,WEB,0,2021-07-25T18:46:48.000Z,en,0,44,3.0,
4003151,WEB,0,2021-07-25T18:55:01.000Z,en,0,16,2.0,
4003194,WEB,0,2021-07-25T19:03:37.000Z,en,0,0,,
4003234,WEB,0,2021-07-25T19:13:21.000Z,en,0,32,2.0,
4005626,WEB,0,2021-07-26T08:47:18.000Z,en,0,0,2.0,
4005665,WEB,0,2021-07-26T08:53:53.000Z,en,0,12,2.0,
4005869,WEB,0,2021-07-26T09:44:11.000Z,en,0,0,1.0,
4005874,WEB,0,2021-07-26T09:45:59.000Z,en,0,0,,
4005914,WEB,0,2021-07-26T09:55:18.000Z,en,0,0,2.0,
4005963,WEB,0,2021-07-26T10:10:56.000Z,en,0,25,6.0,
4006008,WEB,0,2021-07-26T10:20:46.000Z,en,0,0,2.0,
4006045,WEB,0,2021-07-26T10:30:03.000Z,en,0,0,4.0,
4006119,WEB,0,2021-07-26T10:48:01.000Z,en,0,0,2.0,
4006138,WEB,0,2021-07-26T10:51:36.000Z,en,0,0,4.0,
4006142,WEB,0,2021-07-26T10:52:13.000Z,en,0,2,1.0,
4006162,WEB,0,2021-07-26T10:58:27.000Z,en,0,0,2.0,
4006184,WEB,0,2021-07-26T11:04:55.000Z,en,0,0,5.0,
4006187,WEB,0,2021-07-26T11:05:04.000Z,en,0,0,1.0,
4006192,WEB,0,2021-07-26T11:06:31.000Z,en,0,0,3.0,
4006236,WEB,0,2021-07-26T11:16:12.000Z,en,0,0,,
4006257,WEB,0,2021-07-26T11:20:42.000Z,en,0,305,3.0,
4006312,WEB,0,2021-07-26T11:30:49.000Z,en,0,0,,
4006346,WEB,0,2021-07-26T11:39:22.000Z,en,0,0,3.0,
4006408,WEB,0,2021-07-26T11:54:12.000Z,en,0,0,,
4006438,WEB,0,2021-07-26T12:02:40.000Z,en,0,0,1.0,
4006493,WEB,0,2021-07-26T12:12:57.000Z,en,0,0,2.0,
4006499,WEB,0,2021-07-26T12:14:29.000Z,en,0,3,8.0,
4006507,WEB,0,2021-07-26T12:15:10.000Z,en,0,0,4.0,
4006515,WEB,0,2021-07-26T12:16:40.000Z,en,0,0,1.0,
4006516,WEB,1,2021-07-26T12:16:59.000Z,en,0,37,3.0,
4006539,WEB,0,2021-07-26T12:21:27.000Z,en,0,3,1.0,
4006554,WEB,0,2021-07-26T12:23:34.000Z,en,0,0,4.0,
4006573,WEB,0,2021-07-26T12:28:28.000Z,en,0,0,2.0,
4006636,WEB,0,2021-07-26T12:41:56.000Z,en,0,0,3.0,
4006645,WEB,0,2021-07-26T12:42:58.000Z,en,0,0,,
4006786,WEB,0,2021-07-26T13:09:12.000Z,en,0,0,4.0,
4006802,WEB,0,2021-07-26T13:11:58.000Z,en,0,0,3.0,
4006840,WEB,0,2021-07-26T13:18:58.000Z,en,0,8,2.0,
4006884,WEB,0,2021-07-26T13:28:48.000Z,en,0,333,3.0,
4006887,WEB,0,2021-07-26T13:29:15.000Z,en,0,2,2.0,
4006895,WEB,0,2021-07-26T13:31:20.000Z,en,0,0,2.0,
4006914,WEB,0,2021-07-26T13:33:07.000Z,en,0,195,3.0,
4006967,WEB,0,2021-07-26T13:43:47.000Z,en,0,3,4.0,
4007014,WEB,0,2021-07-26T13:53:55.000Z,en,0,20,1.0,
4007030,WEB,0,2021-07-26T13:57:34.000Z,en,0,0,6.0,
4007085,WEB,0,2021-07-26T14:08:48.000Z,en,0,0,1.0,
4007160,WEB,0,2021-07-26T14:19:27.000Z,en,0,0,2.0,
4007168,WEB,0,2021-07-26T14:20:47.000Z,en,0,0,1.0,
4007199,WEB,0,2021-07-26T14:28:32.000Z,en,0,0,2.0,
4007219,WEB,0,2021-07-26T14:32:32.000Z,en,0,0,2.0,
4007245,WEB,0,2021-07-26T14:37:00.000Z,en,0,323,2.0,
4007382,WEB,0,2021-07-26T15:02:13.000Z,en,0,0,2.0,
4007426,WEB,0,2021-07-26T15:10:43.000Z,en,0,42,2.0,
4007435,WEB,0,2021-07-26T15:12:47.000Z,en,0,0,,
4007442,WEB,0,2021-07-26T15:14:02.000Z,en,0,0,,
4007455,WEB,0,2021-07-26T15:17:03.000Z,en,0,68,3.0,
4007458,WEB,0,2021-07-26T15:17:41.000Z,en,0,0,2.0,
4007460,WEB,0,2021-07-26T15:18:08.000Z,en,0,0,1.0,
4007476,WEB,1,2021-07-26T15:20:53.000Z,en,0,9,3.0,
4007490,WEB,0,2021-07-26T15:23:31.000Z,en,0,0,2.0,
4007549,WEB,1,2021-07-26T15:36:15.000Z,en,0,36,3.0,
4007580,WEB,0,2021-07-26T15:42:13.000Z,en,0,0,2.0,
4007642,WEB,0,2021-07-26T15:55:11.000Z,en,0,0,3.0,
4007737,WEB,0,2021-07-26T16:14:56.000Z,en,0,0,2.0,
4007768,WEB,1,2021-07-26T16:21:24.000Z,en,0,147,6.0,
4007788,WEB,1,2021-07-26T16:25:13.000Z,en,0,37,2.0,
4007789,WEB,0,2021-07-26T16:25:34.000Z,en,0,0,1.0,
4007795,WEB,0,2021-07-26T16:27:27.000Z,en,0,0,3.0,
4007818,WEB,0,2021-07-26T16:34:22.000Z,en,0,87,3.0,
4007842,WEB,0,2021-07-26T16:40:48.000Z,en,0,144,2.0,
4007848,WEB,0,2021-07-26T16:41:44.000Z,en,0,45,3.0,
4007866,WEB,0,2021-07-26T16:47:54.000Z,en,0,3,2.0,
4007872,WEB,0,2021-07-26T16:49:45.000Z,en,0,21,3.0,
4007933,WEB,0,2021-07-26T17:02:55.000Z,en,0,0,2.0,
4008000,WEB,0,2021-07-26T17:18:41.000Z,en,0,0,2.0,
4008005,WEB,0,2021-07-26T17:20:38.000Z,en,0,7,3.0,
4008126,WEB,0,2021-07-26T17:47:59.000Z,en,0,0,2.0,
4008160,WEB,0,2021-07-26T17:54:13.000Z,en,0,0,3.0,
4008213,WEB,0,2021-07-26T18:08:55.000Z,en,0,3,4.0,
4008220,WEB,0,2021-07-26T18:09:36.000Z,en,0,0,5.0,
4008225,WEB,0,2021-07-26T18:10:57.000Z,en,0,4,2.0,
4008234,WEB,0,2021-07-26T18:12:23.000Z,en,0,14,5.0,
4008252,WEB,0,2021-07-26T18:18:48.000Z,en,0,0,3.0,
4008280,WEB,0,2021-07-26T18:27:04.000Z,en,0,0,,
4008299,WEB,0,2021-07-26T18:30:59.000Z,en,0,0,2.0,
4009548,WEB,0,2021-07-27T03:54:29.000Z,en,0,6,5.0,
4009644,WEB,0,2021-07-27T04:49:12.000Z,en,0,49,1.0,
4009666,WEB,0,2021-07-27T04:57:37.000Z,en,0,7,3.0,
4009685,WEB,0,2021-07-27T05:07:35.000Z,en,0,0,2.0,
4009781,WEB,0,2021-07-27T05:48:39.000Z,en,0,0,2.0,
4009805,WEB,0,2021-07-27T05:57:46.000Z,en,0,0,3.0,
4009972,WEB,0,2021-07-27T06:48:41.000Z,en,0,0,2.0,
4010035,WEB,0,2021-07-27T07:04:40.000Z,en,0,0,6.0,
4010090,WEB,0,2021-07-27T07:18:36.000Z,en,0,255,3.0,
4010118,WEB,0,2021-07-27T07:24:09.000Z,en,0,0,2.0,
4010147,WEB,0,2021-07-27T07:31:42.000Z,en,0,0,5.0,
4010222,WEB,0,2021-07-27T07:52:11.000Z,en,0,0,2.0,
4010243,WEB,0,2021-07-27T07:57:37.000Z,en,0,2,2.0,
4010262,WEB,0,2021-07-27T08:01:08.000Z,en,0,0,5.0,
4010275,WEB,0,2021-07-27T08:04:25.000Z,en,0,0,3.0,
4010293,WEB,0,2021-07-27T08:09:00.000Z,en,0,0,3.0,
4010296,WEB,0,2021-07-27T08:09:27.000Z,en,0,0,2.0,
4010315,WEB,0,2021-07-27T08:13:40.000Z,en,0,0,2.0,
4010331,WEB,0,2021-07-27T08:18:17.000Z,en,0,0,2.0,
4010339,WEB,0,2021-07-27T08:19:43.000Z,en,0,23,2.0,
4010375,WEB,0,2021-07-27T08:27:10.000Z,en,0,0,2.0,
4010378,WEB,0,2021-07-27T08:28:20.000Z,en,0,5,2.0,
4010386,WEB,0,2021-07-27T08:31:23.000Z,en,0,0,5.0,
4010419,WEB,0,2021-07-27T08:40:51.000Z,en,0,0,1.0,
4010437,WEB,0,2021-07-27T08:44:02.000Z,en,0,8,1.0,
4010516,WEB,0,2021-07-27T09:04:13.000Z,en,0,0,2.0,
4010519,WEB,0,2021-07-27T09:05:12.000Z,en,0,3,2.0,
4010530,WEB,0,2021-07-27T09:06:43.000Z,en,0,0,3.0,
4010541,WEB,0,2021-07-27T09:10:37.000Z,en,0,43,1.0,
4010559,WEB,0,2021-07-27T09:13:09.000Z,en,0,0,1.0,
4010581,WEB,0,2021-07-27T09:20:24.000Z,en,0,32,5.0,
4010597,WEB,0,2021-07-27T09:25:34.000Z,en,0,0,,
4010606,WEB,0,2021-07-27T09:27:53.000Z,en,0,0,1.0,
4010620,WEB,0,2021-07-27T09:32:55.000Z,en,0,0,2.0,
4010626,WEB,0,2021-07-27T09:34:15.000Z,en,0,0,2.0,
4010634,WEB,0,2021-07-27T09:35:49.000Z,en,0,43,1.0,
4010658,WEB,0,2021-07-27T09:41:59.000Z,en,0,0,1.0,
4010663,WEB,0,2021-07-27T09:42:42.000Z,en,0,0,3.0,
4010676,WEB,0,2021-07-27T09:44:40.000Z,en,0,0,1.0,
4010689,WEB,0,2021-07-27T09:46:17.000Z,en,0,29,2.0,
4010703,WEB,0,2021-07-27T09:50:51.000Z,en,0,0,2.0,
4010720,WEB,0,2021-07-27T09:54:26.000Z,en,0,0,2.0,
4010730,WEB,0,2021-07-27T09:56:21.000Z,en,0,0,3.0,
4010737,WEB,0,2021-07-27T09:59:24.000Z,en,0,0,3.0,
4010739,WEB,0,2021-07-27T09:59:34.000Z,en,0,0,2.0,
4010760,WEB,0,2021-07-27T10:06:04.000Z,en,0,0,1.0,
4010812,WEB,0,2021-07-27T10:16:20.000Z,en,0,0,2.0,
4010870,WEB,0,2021-07-27T10:29:59.000Z,en,0,0,1.0,
4010895,WEB,0,2021-07-27T10:34:58.000Z,en,0,0,1.0,
4010903,WEB,0,2021-07-27T10:38:17.000Z,en,0,0,5.0,
4010936,WEB,0,2021-07-27T10:45:00.000Z,en,0,0,1.0,
4010945,WEB,0,2021-07-27T10:47:08.000Z,en,0,0,2.0,
4010961,WEB,0,2021-07-27T10:50:19.000Z,en,0,6,2.0,
4011173,WEB,0,2021-07-27T11:45:16.000Z,en,0,0,1.0,
4011185,WEB,0,2021-07-27T11:47:23.000Z,en,0,0,3.0,
4011210,WEB,0,2021-07-27T11:53:17.000Z,en,0,0,,
4011222,WEB,0,2021-07-27T11:56:15.000Z,en,0,21,1.0,
4011294,WEB,0,2021-07-27T12:08:46.000Z,en,0,0,6.0,
4011324,WEB,0,2021-07-27T12:15:48.000Z,en,0,0,3.0,
4011371,WEB,0,2021-07-27T12:26:22.000Z,en,0,0,3.0,
4011401,WEB,0,2021-07-27T12:32:09.000Z,en,0,0,2.0,
4011494,WEB,0,2021-07-27T12:49:01.000Z,en,0,0,1.0,
4011549,WEB,0,2021-07-27T12:57:57.000Z,en,0,0,5.0,
4011586,WEB,0,2021-07-27T13:04:18.000Z,en,0,0,2.0,
4011624,WEB,0,2021-07-27T13:10:44.000Z,en,0,0,3.0,
4011639,WEB,0,2021-07-27T13:12:51.000Z,en,0,0,2.0,
4011684,WEB,0,2021-07-27T13:21:08.000Z,en,0,0,2.0,
4011702,WEB,0,2021-07-27T13:24:19.000Z,en,0,10,4.0,
4011717,WEB,0,2021-07-27T13:26:43.000Z,en,0,0,2.0,
4011731,WEB,0,2021-07-27T13:29:48.000Z,en,0,22,2.0,
4011746,WEB,0,2021-07-27T13:32:48.000Z,en,0,0,2.0,
4011790,WEB,0,2021-07-27T13:41:19.000Z,en,0,0,3.0,
4011863,WEB,0,2021-07-27T13:53:24.000Z,en,0,81,2.0,
4011871,WEB,0,2021-07-27T13:54:50.000Z,en,0,0,2.0,
4011935,WEB,0,2021-07-27T14:07:33.000Z,en,0,0,2.0,
4011990,WEB,0,2021-07-27T14:18:54.000Z,en,0,0,2.0,
4012198,WEB,0,2021-07-27T14:53:35.000Z,en,0,6,6.0,
4012206,WEB,0,2021-07-27T14:54:57.000Z,en,0,0,3.0,
4012213,WEB,0,2021-07-27T14:56:15.000Z,en,0,0,3.0,
4012330,WEB,0,2021-07-27T15:19:16.000Z,en,0,0,4.0,
4012338,WEB,0,2021-07-27T15:20:45.000Z,en,0,100,2.0,
4012409,WEB,1,2021-07-27T15:32:15.000Z,en,0,64,7.0,
4012650,WEB,0,2021-07-27T16:01:02.000Z,en,0,14,2.0,
4012666,WEB,0,2021-07-27T16:05:16.000Z,en,0,0,3.0,
4012756,WEB,0,2021-07-27T16:27:11.000Z,en,0,0,3.0,
4012764,WEB,0,2021-07-27T16:29:35.000Z,en,0,0,1.0,
4012820,WEB,1,2021-07-27T16:41:24.000Z,en,0,74,3.0,
4012821,WEB,0,2021-07-27T16:41:34.000Z,en,0,0,2.0,
4012845,WEB,0,2021-07-27T16:46:58.000Z,en,0,87,2.0,
4012883,WEB,0,2021-07-27T16:55:46.000Z,en,0,22,3.0,
4012897,WEB,0,2021-07-27T16:59:40.000Z,en,0,0,2.0,
4012922,WEB,1,2021-07-27T17:04:35.000Z,en,0,43,3.0,
4012970,WEB,0,2021-07-27T17:12:10.000Z,en,0,0,,
4013209,WEB,0,2021-07-27T18:06:28.000Z,en,0,3,3.0,
4013246,WEB,0,2021-07-27T18:14:57.000Z,en,0,0,3.0,
4014768,WEB,0,2021-07-28T05:01:12.000Z,en,0,42,2.0,
4014784,WEB,0,2021-07-28T05:12:46.000Z,en,0,0,2.0,
4014806,WEB,0,2021-07-28T05:22:54.000Z,en,0,0,2.0,
4014807,WEB,0,2021-07-28T05:23:07.000Z,en,0,6,3.0,
4014867,WEB,0,2021-07-28T05:47:43.000Z,en,0,0,2.0,
4014886,WEB,0,2021-07-28T05:55:09.000Z,en,0,0,,
4014906,WEB,0,2021-07-28T06:04:01.000Z,en,0,0,1.0,
4015000,WEB,0,2021-07-28T06:32:34.000Z,en,0,0,3.0,
4015002,WEB,0,2021-07-28T06:32:45.000Z,en,0,10,3.0,
4015008,WEB,0,2021-07-28T06:35:33.000Z,en,0,0,1.0,
4015131,WEB,0,2021-07-28T07:05:29.000Z,en,0,0,3.0,
4015158,WEB,0,2021-07-28T07:12:37.000Z,en,0,0,2.0,
4015165,WEB,0,2021-07-28T07:13:24.000Z,en,0,0,2.0,
4015174,WEB,0,2021-07-28T07:16:42.000Z,en,0,0,3.0,
4015202,WEB,0,2021-07-28T07:22:44.000Z,en,0,0,2.0,
4015215,WEB,0,2021-07-28T07:25:26.000Z,en,0,0,2.0,
4015217,WEB,0,2021-07-28T07:25:56.000Z,en,0,0,3.0,
4015225,WEB,0,2021-07-28T07:27:46.000Z,en,0,0,2.0,
4015260,WEB,0,2021-07-28T07:35:38.000Z,en,0,0,1.0,
4015271,WEB,0,2021-07-28T07:38:48.000Z,en,0,0,2.0,
4015277,WEB,0,2021-07-28T07:40:59.000Z,en,0,0,3.0,
4015298,WEB,0,2021-07-28T07:46:12.000Z,en,0,0,1.0,
4015311,WEB,0,2021-07-28T07:48:42.000Z,en,0,0,,
4015320,WEB,0,2021-07-28T07:52:21.000Z,en,0,0,2.0,
4015356,WEB,0,2021-07-28T08:00:27.000Z,en,0,2,3.0,
4015366,WEB,0,2021-07-28T08:03:14.000Z,en,0,0,1.0,
4015401,WEB,0,2021-07-28T08:10:51.000Z,en,0,0,4.0,
4015418,WEB,0,2021-07-28T08:14:36.000Z,en,0,156,1.0,
4015431,WEB,0,2021-07-28T08:17:10.000Z,en,0,9,8.0,
4015434,WEB,0,2021-07-28T08:18:21.000Z,en,0,0,1.0,
4015475,WEB,0,2021-07-28T08:28:16.000Z,en,0,3,2.0,
4015487,WEB,1,2021-07-28T08:32:54.000Z,en,0,37,10.0,
4015513,WEB,0,2021-07-28T08:37:48.000Z,en,0,0,2.0,
4015537,WEB,0,2021-07-28T08:42:59.000Z,en,0,0,3.0,
4015549,WEB,0,2021-07-28T08:46:17.000Z,en,0,0,,
4015555,WEB,0,2021-07-28T08:47:24.000Z,en,0,3,1.0,
4015589,WEB,0,2021-07-28T08:54:27.000Z,en,0,0,,
4015599,WEB,0,2021-07-28T08:56:53.000Z,en,0,0,2.0,
4015601,WEB,0,2021-07-28T08:57:23.000Z,en,0,117,1.0,
4015612,WEB,0,2021-07-28T09:00:08.000Z,en,0,0,,
4015643,WEB,0,2021-07-28T09:08:37.000Z,en,0,0,3.0,
4015676,WEB,0,2021-07-28T09:14:47.000Z,en,0,0,3.0,
4015679,WEB,0,2021-07-28T09:16:06.000Z,en,0,0,1.0,
4015715,WEB,0,2021-07-28T09:24:12.000Z,en,0,56,3.0,
4015748,WEB,0,2021-07-28T09:34:00.000Z,en,0,0,2.0,
4015792,WEB,0,2021-07-28T09:44:14.000Z,en,0,0,3.0,
4015798,WEB,0,2021-07-28T09:46:36.000Z,en,0,26,1.0,
4015806,WEB,0,2021-07-28T09:48:33.000Z,en,0,0,2.0,
4015830,WEB,0,2021-07-28T09:53:19.000Z,en,0,227,3.0,
4015853,WEB,0,2021-07-28T09:56:57.000Z,en,0,95,2.0,
4015859,WEB,0,2021-07-28T09:57:40.000Z,en,0,0,2.0,
4015876,WEB,0,2021-07-28T10:03:18.000Z,en,0,74,2.0,
4015895,WEB,0,2021-07-28T10:08:51.000Z,en,0,0,3.0,
4015933,WEB,0,2021-07-28T10:17:17.000Z,en,0,0,,
4015968,WEB,0,2021-07-28T10:24:42.000Z,en,0,0,4.0,
4015976,WEB,0,2021-07-28T10:26:58.000Z,en,0,0,2.0,
4015991,WEB,0,2021-07-28T10:29:47.000Z,en,0,0,2.0,
4015998,WEB,0,2021-07-28T10:31:26.000Z,en,0,0,3.0,
4016006,WEB,0,2021-07-28T10:33:14.000Z,en,0,0,1.0,
4016029,WEB,0,2021-07-28T10:37:50.000Z,en,0,109,2.0,
4016048,WEB,0,2021-07-28T10:41:35.000Z,en,0,0,3.0,
4016114,WEB,0,2021-07-28T10:55:12.000Z,en,0,100,3.0,
4016122,WEB,0,2021-07-28T10:57:14.000Z,en,0,0,2.0,
4016137,WEB,0,2021-07-28T11:00:39.000Z,en,0,121,8.0,
4016200,WEB,0,2021-07-28T11:13:07.000Z,en,0,9,5.0,
4016208,WEB,0,2021-07-28T11:14:26.000Z,en,0,3,1.0,
4016254,WEB,0,2021-07-28T11:23:48.000Z,en,0,84,2.0,
4016291,WEB,0,2021-07-28T11:30:04.000Z,en,0,0,3.0,
4016311,WEB,0,2021-07-28T11:32:41.000Z,en,0,0,1.0,
4016314,WEB,0,2021-07-28T11:32:44.000Z,en,0,0,2.0,
4016353,WEB,0,2021-07-28T11:42:18.000Z,en,0,0,3.0,
4016361,WEB,0,2021-07-28T11:43:49.000Z,en,0,0,3.0,
4016394,WEB,0,2021-07-28T11:51:41.000Z,en,0,203,1.0,
4016432,WEB,0,2021-07-28T11:58:18.000Z,en,0,47,2.0,
4016434,WEB,0,2021-07-28T11:58:40.000Z,en,0,0,2.0,
4016499,WEB,1,2021-07-28T12:11:51.000Z,en,0,7,7.0,
4016507,WEB,0,2021-07-28T12:14:03.000Z,en,0,0,2.0,
4016529,WEB,0,2021-07-28T12:19:10.000Z,en,0,0,2.0,
4016579,WEB,0,2021-07-28T12:30:40.000Z,en,0,0,1.0,
4016643,WEB,0,2021-07-28T12:43:36.000Z,en,0,0,,
4016664,WEB,0,2021-07-28T12:47:55.000Z,en,0,5,2.0,
4016691,WEB,0,2021-07-28T12:53:06.000Z,en,0,0,4.0,
4016707,WEB,0,2021-07-28T12:55:41.000Z,en,0,0,2.0,
4016728,WEB,0,2021-07-28T12:58:09.000Z,en,0,0,,
4016751,WEB,0,2021-07-28T13:01:50.000Z,en,0,42,3.0,
4016795,WEB,0,2021-07-28T13:10:08.000Z,en,0,0,1.0,
4016949,WEB,0,2021-07-28T13:34:03.000Z,en,0,0,2.0,
4016974,WEB,0,2021-07-28T13:38:56.000Z,en,0,0,,
4016987,WEB,0,2021-07-28T13:40:34.000Z,en,0,7,3.0,
4016998,WEB,0,2021-07-28T13:41:53.000Z,en,0,0,2.0,
4017041,WEB,0,2021-07-28T13:51:04.000Z,en,0,0,2.0,
4017158,WEB,0,2021-07-28T14:10:33.000Z,en,0,0,2.0,
4017173,WEB,0,2021-07-28T14:12:58.000Z,en,0,0,2.0,
4017195,WEB,0,2021-07-28T14:16:22.000Z,en,0,0,3.0,
4017291,WEB,0,2021-07-28T14:33:33.000Z,en,0,30,5.0,
4017330,WEB,0,2021-07-28T14:42:08.000Z,en,0,0,2.0,
4017392,WEB,0,2021-07-28T14:53:35.000Z,en,0,10,2.0,
4017442,WEB,0,2021-07-28T15:01:46.000Z,en,0,0,,
4017463,WEB,0,2021-07-28T15:04:51.000Z,en,0,0,2.0,
4017603,WEB,0,2021-07-28T15:30:04.000Z,en,0,0,3.0,
